window_id,timestamp,symbol,visual_regime,regime_type,volatility,trend_strength,high,low,close,volume,is_correct
48,1778029620,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000174,0.0033,7306.75,7306.00,7306.50,92,False
49,1778029680,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000169,0.0033,7307.00,7306.25,7307.00,84,False
50,1778029740,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000166,0.0030,7307.25,7306.75,7307.00,87,False
51,1778029800,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000176,0.0025,7307.50,7306.00,7306.00,137,False
52,1778029860,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000174,0.0023,7307.00,7306.25,7306.75,87,False
53,1778029920,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000174,0.0020,7307.50,7306.50,7306.50,113,False
54,1778029980,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000176,0.0017,7307.00,7305.75,7306.75,87,False
55,1778030040,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000156,0.0013,7307.00,7306.25,7306.50,106,True
56,1778030100,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000147,0.0011,7306.75,7305.00,7305.75,156,True
57,1778030160,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000139,0.0008,7306.50,7305.75,7306.25,72,True
58,1778030220,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000139,0.0007,7307.00,7306.25,7307.00,142,True
59,1778030280,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000142,0.0005,7308.25,7306.50,7307.25,274,False
60,1778030340,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000137,0.0005,7308.00,7307.25,7307.50,110,False
61,1778030400,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000134,0.0009,7307.75,7307.25,7307.75,86,False
62,1778030460,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000137,0.0011,7308.50,7307.50,7307.75,178,False
63,1778030520,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000139,0.0010,7307.75,7306.75,7307.00,99,False
64,1778030580,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000142,0.0010,7307.75,7307.00,7307.75,73,False
65,1778030640,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000132,0.0010,7308.25,7307.75,7308.00,93,False
66,1778030700,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000132,0.0008,7308.25,7307.25,7307.25,84,False
67,1778030760,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000134,0.0004,7307.25,7306.00,7306.25,205,True
68,1778030820,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000132,0.0002,7306.50,7305.50,7305.75,171,True
69,1778030880,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000134,0.0004,7306.25,7305.25,7305.25,109,False
70,1778030940,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000132,0.0010,7306.25,7304.75,7305.25,181,False
71,1778031000,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000142,0.0017,7305.50,7303.75,7304.25,266,False
72,1778031060,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000164,0.0017,7307.25,7304.50,7306.50,184,False
73,1778031120,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000156,0.0016,7306.75,7305.75,7305.75,87,False
74,1778031180,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000161,0.0014,7306.25,7305.00,7305.75,88,False
75,1778031240,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000164,0.0013,7306.00,7305.25,7305.50,65,False
76,1778031300,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000164,0.0010,7306.00,7305.00,7305.25,62,False
77,1778031360,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000169,0.0011,7306.25,7304.75,7306.00,119,True
78,1778031420,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000171,0.0011,7305.75,7305.00,7305.00,85,True
79,1778031480,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000181,0.0010,7306.00,7304.50,7305.75,106,True
80,1778031540,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000176,0.0009,7306.00,7305.50,7305.75,67,True
81,1778031600,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000181,0.0002,7307.50,7305.75,7307.50,190,True
82,1778031660,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000176,0.0002,7307.75,7307.25,7307.25,176,False
83,1778031720,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000178,0.0008,7307.25,7306.00,7307.25,257,False
84,1778031780,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000171,0.0013,7307.75,7307.00,7307.75,90,False
85,1778031840,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000161,0.0019,7308.25,7307.50,7308.00,77,False
86,1778031900,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000142,0.0021,7309.00,7308.00,7308.50,218,False
87,1778031960,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000144,0.0023,7309.25,7308.00,7308.50,207,False
88,1778032020,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000149,0.0027,7310.25,7308.50,7309.75,241,False
89,1778032080,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000151,0.0028,7310.00,7309.00,7309.25,123,False
90,1778032140,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000154,0.0028,7309.75,7308.50,7308.75,146,False
91,1778032200,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000144,0.0026,7308.75,7308.25,7308.75,97,False
92,1778032260,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000149,0.0025,7309.25,7307.75,7308.75,209,False
93,1778032320,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000142,0.0020,7309.00,7308.25,7308.50,80,False
94,1778032380,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000142,0.0016,7308.75,7308.25,7308.50,73,False
95,1778032440,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000142,0.0010,7308.25,7306.75,7307.00,164,True
96,1778032500,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000152,0.0001,7307.00,7305.50,7305.50,144,True
97,1778032560,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000152,0.0006,7306.75,7305.50,7306.25,100,False
98,1778032620,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000156,0.0012,7307.25,7306.00,7307.00,71,False
99,1778032680,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000154,0.0016,7307.25,7306.75,7307.25,73,False
100,1778032740,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000156,0.0016,7308.00,7306.75,7307.75,89,False
101,1778032800,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000152,0.0010,7308.25,7307.50,7307.50,117,False
102,1778032860,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000144,0.0008,7307.75,7306.75,7306.75,85,False
103,1778032920,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000147,0.0007,7308.00,7307.00,7307.75,93,True
104,1778032980,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000149,0.0008,7307.75,7306.25,7306.50,245,True
105,1778033040,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000156,0.0011,7307.25,7306.00,7306.00,98,True
106,1778033100,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000156,0.0015,7306.50,7305.00,7305.25,197,False
107,1778033160,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000164,0.0018,7305.50,7304.00,7304.75,166,False
108,1778033220,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000166,0.0023,7305.00,7304.25,7304.75,114,False
109,1778033280,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000159,0.0023,7305.50,7304.50,7305.50,74,False
110,1778033340,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000161,0.0020,7307.00,7305.25,7306.75,135,False
111,1778033400,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000156,0.0015,7307.00,7306.25,7306.50,186,False
112,1778033460,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000156,0.0007,7307.25,7306.00,7307.25,141,True
113,1778033520,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000161,0.0001,7307.00,7306.25,7306.50,134,True
114,1778033580,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000156,0.0004,7307.25,7306.50,7306.75,129,False
115,1778033640,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000156,0.0004,7306.75,7306.00,7306.50,78,False
116,1778033700,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000156,0.0004,7307.25,7306.25,7307.25,87,False
117,1778033760,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000154,0.0003,7308.00,7307.00,7307.00,111,False
118,1778033820,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000147,0.0005,7307.50,7306.75,7307.25,99,False
119,1778033880,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000139,0.0007,7307.75,7307.25,7307.50,55,False
120,1778033940,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000130,0.0009,7307.50,7307.00,7307.25,52,False
121,1778034000,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000122,0.0010,7307.50,7306.75,7307.50,53,False
122,1778034060,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000130,0.0009,7307.25,7306.00,7306.50,89,False
123,1778034120,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000127,0.0008,7307.00,7306.25,7306.75,45,False
124,1778034180,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000125,0.0007,7308.25,7306.75,7307.25,215,False
125,1778034240,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000122,0.0006,7307.25,7306.75,7307.00,73,True
126,1778034300,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000117,0.0003,7307.00,7306.25,7306.75,76,True
127,1778034360,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000122,0.0001,7307.00,7305.50,7305.50,107,False
128,1778034420,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000122,0.0006,7305.50,7304.75,7305.00,105,False
129,1778034480,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000127,0.0012,7305.00,7303.75,7304.50,208,False
130,1778034540,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000127,0.0018,7305.00,7304.00,7304.25,151,False
131,1778034600,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000122,0.0024,7304.50,7304.00,7304.25,113,False
132,1778034660,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000127,0.0023,7305.50,7304.25,7305.00,101,False
133,1778034720,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000127,0.0023,7305.25,7304.75,7304.75,105,False
134,1778034780,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000132,0.0020,7305.50,7304.50,7305.00,46,False
135,1778034840,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000132,0.0016,7305.50,7304.75,7305.50,52,False
136,1778034900,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000127,0.0013,7305.50,7304.50,7304.75,70,True
137,1778034960,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000127,0.0012,7305.25,7304.50,7305.00,72,True
138,1778035020,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000120,0.0009,7305.50,7304.75,7305.50,39,True
139,1778035080,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000117,0.0006,7305.50,7305.25,7305.25,60,True
140,1778035140,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000137,0.0010,7305.25,7302.50,7303.00,473,False
141,1778035200,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000130,0.0011,7303.50,7302.75,7303.25,65,False
142,1778035260,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000132,0.0015,7303.50,7302.50,7302.75,156,False
143,1778035320,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000127,0.0020,7303.25,7302.50,7302.75,107,False
144,1778035380,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000120,0.0024,7303.00,7302.75,7302.75,82,False
145,1778035440,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000125,0.0019,7303.75,7302.75,7303.75,73,False
146,1778035500,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000120,0.0016,7304.00,7303.25,7303.75,100,False
147,1778035560,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000122,0.0011,7304.50,7303.75,7304.25,103,False
148,1778035620,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000120,0.0005,7304.75,7304.00,7304.75,47,True
149,1778035680,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000120,0.0001,7304.50,7304.00,7304.50,80,True
150,1778035740,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000115,0.0001,7304.50,7304.00,7304.50,44,False
151,1778035800,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000112,0.0003,7304.50,7304.00,7304.25,45,False
152,1778035860,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000112,0.0004,7304.75,7304.00,7304.50,54,False
153,1778035920,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000115,0.0003,7304.75,7304.25,7304.50,74,False
154,1778035980,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000093,0.0003,7304.50,7304.00,7304.00,47,False
155,1778036040,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000088,0.0002,7304.00,7303.75,7304.00,53,True
156,1778036100,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000086,0.0004,7304.75,7304.00,7304.75,119,True
157,1778036160,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000086,0.0005,7305.25,7304.50,7305.25,127,False
158,1778036220,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000090,0.0006,7305.25,7304.50,7304.50,55,False
159,1778036280,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000086,0.0009,7305.00,7304.50,7305.00,58,False
160,1778036340,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000090,0.0009,7304.75,7303.75,7304.25,64,False
161,1778036400,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000095,0.0008,7305.50,7304.25,7305.00,107,False
162,1778036460,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000093,0.0006,7305.25,7304.75,7305.00,109,False
163,1778036520,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000098,0.0005,7305.50,7304.25,7304.75,230,False
164,1778036580,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000100,0.0003,7305.25,7304.50,7304.50,34,False
165,1778036640,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000105,0.0003,7304.75,7303.75,7304.25,88,True
166,1778036700,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000103,0.0001,7304.50,7304.00,7304.50,52,True
167,1778036760,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000100,0.0001,7304.50,7304.25,7304.25,72,False
168,1778036820,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000100,0.0003,7304.50,7304.00,7304.00,62,False
169,1778036880,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000108,0.0004,7304.50,7303.50,7304.00,134,False
170,1778036940,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000108,0.0005,7304.00,7303.25,7303.75,67,False
171,1778037000,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000108,0.0005,7304.50,7303.75,7304.25,150,False
172,1778037060,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000103,0.0006,7304.25,7304.00,7304.00,44,False
173,1778037120,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000110,0.0003,7305.25,7304.00,7305.25,118,True
174,1778037180,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000105,0.0001,7305.75,7305.00,7305.75,98,False
175,1778037240,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000108,0.0007,7307.25,7305.75,7306.50,189,False
176,1778037300,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000110,0.0012,7307.00,7306.25,7307.00,140,False
177,1778037360,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000110,0.0018,7307.25,7306.00,7306.25,145,False
178,1778037420,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000108,0.0020,7306.50,7306.00,7306.25,79,False
179,1778037480,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000105,0.0021,7307.00,7306.25,7306.50,114,False
180,1778037540,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000110,0.0017,7306.75,7305.75,7305.75,66,False
181,1778037600,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000115,0.0015,7306.50,7306.00,7306.25,62,False
182,1778037660,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000115,0.0013,7306.25,7305.75,7306.00,80,False
183,1778037720,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000112,0.0010,7306.00,7305.25,7305.25,63,True
184,1778037780,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000112,0.0007,7306.00,7305.25,7305.75,88,True
185,1778037840,ESM6.CME@RITHMIC,TREND_UP,RANGE,0.000112,0.0008,7306.50,7305.75,7306.50,69,True
186,1778037900,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000122,0.0009,7307.75,7306.50,7307.50,158,False
187,1778037960,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000115,0.0011,7307.75,7307.25,7307.75,76,False
188,1778038020,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000112,0.0016,7308.00,7307.50,7307.75,101,False
189,1778038080,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000103,0.0019,7308.25,7307.75,7308.00,70,False
190,1778038140,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000100,0.0020,7308.50,7308.00,7308.00,93,False
191,1778038200,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000098,0.0021,7309.00,7308.00,7308.75,117,False
192,1778038260,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000100,0.0022,7309.50,7308.75,7309.50,130,False
193,1778038320,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000103,0.0022,7309.50,7308.50,7308.75,128,False
194,1778038380,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000098,0.0022,7308.75,7308.25,7308.50,36,False
195,1778038440,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000093,0.0022,7308.75,7308.50,7308.75,59,False
196,1778038500,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000098,0.0022,7309.75,7308.75,7309.50,73,False
197,1778038560,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000100,0.0021,7310.25,7309.25,7309.75,211,False
198,1778038620,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000107,0.0024,7311.00,7309.50,7311.00,111,False
199,1778038680,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000110,0.0025,7311.00,7310.00,7310.00,75,False
200,1778038740,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000105,0.0027,7310.75,7310.00,7310.50,118,False
201,1778038800,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000110,0.0025,7310.75,7309.75,7309.75,47,False
202,1778038860,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000112,0.0022,7310.00,7309.25,7309.25,60,False
203,1778038920,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000115,0.0014,7309.50,7308.75,7309.00,116,False
204,1778038980,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000115,0.0010,7309.50,7309.00,7309.50,32,True
205,1778039040,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000110,0.0004,7309.50,7309.00,7309.00,68,True
206,1778039100,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000107,0.0001,7309.25,7308.75,7309.00,75,True
207,1778039160,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000108,0.0002,7308.75,7308.00,7308.50,71,False
208,1778039220,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000112,0.0005,7308.50,7307.50,7307.75,67,False
209,1778039280,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000115,0.0009,7308.00,7307.50,7308.00,72,False
210,1778039340,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000117,0.0015,7308.00,7306.75,7306.75,83,False
211,1778039400,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000115,0.0019,7307.50,7306.75,7307.00,82,False
212,1778039460,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000108,0.0020,7307.75,7307.00,7307.50,101,False
213,1778039520,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000103,0.0020,7308.00,7307.50,7307.75,61,False
214,1778039580,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000105,0.0018,7308.50,7307.50,7308.50,61,False
215,1778039640,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000110,0.0015,7308.75,7307.25,7307.50,50,False
216,1778039700,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000110,0.0011,7308.25,7307.50,7308.25,51,True
217,1778039760,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000110,0.0010,7308.25,7307.50,7307.50,35,True
218,1778039820,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000112,0.0006,7308.25,7307.50,7308.25,68,True
219,1778039880,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000112,0.0007,7308.25,7307.75,7307.75,36,True
220,1778039940,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000110,0.0004,7308.00,7307.75,7307.75,12,True
221,1778040000,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000105,0.0004,7308.25,7307.75,7307.75,27,True
222,1778040060,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000100,0.0003,7307.75,7307.25,7307.50,65,False
223,1778040120,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000103,0.0003,7308.25,7307.50,7308.25,53,False
224,1778040180,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000093,0.0001,7308.25,7308.00,7308.00,50,True
225,1778040240,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000088,0.0000,7308.00,7307.75,7307.75,44,True
226,1778040300,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000088,0.0001,7308.00,7307.25,7307.75,42,False
227,1778040360,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000093,0.0003,7308.50,7307.50,7308.25,38,False
228,1778040420,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000086,0.0003,7308.25,7308.00,7308.25,35,False
229,1778040480,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000078,0.0003,7308.75,7308.00,7308.00,110,False
230,1778040540,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000076,0.0003,7308.50,7308.00,7308.25,99,False
231,1778040600,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000076,0.0003,7308.50,7307.75,7308.00,50,False
232,1778040660,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000078,0.0000,7308.00,7307.00,7307.00,81,True
233,1778040720,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000081,0.0003,7307.50,7306.75,7307.00,71,False
234,1778040780,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000083,0.0004,7307.25,7306.75,7307.25,108,False
235,1778040840,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000088,0.0005,7308.00,7307.00,7308.00,57,False
236,1778040900,ESM6.CME@RITHMIC,TREND_UP,DOWNTREND,0.000088,0.0005,7308.50,7308.00,7308.00,50,False
237,1778040960,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000083,0.0003,7308.00,7307.75,7308.00,40,False
238,1778041020,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000083,0.0000,7308.00,7307.75,7308.00,27,False
239,1778041080,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000083,0.0002,7308.00,7307.75,7307.75,16,False
240,1778041140,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000081,0.0002,7308.25,7307.75,7308.00,42,False
241,1778041200,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000076,0.0001,7308.00,7307.50,7308.00,28,False
242,1778041260,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000081,0.0002,7308.75,7308.00,7308.25,51,False
243,1778041320,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000076,0.0002,7308.50,7308.25,7308.25,44,False
244,1778041380,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000073,0.0003,7308.25,7308.00,7308.00,30,False
245,1778041440,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000071,0.0003,7308.25,7307.75,7308.25,53,False
246,1778041500,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000071,0.0003,7308.50,7307.50,7307.75,65,False
247,1778041560,ESM6.CME@RITHMIC,BALANCE,RANGE,0.000068,0.0002,7308.00,7307.50,7307.75,14,True
248,1778041620,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000086,0.0005,7310.00,7308.00,7309.75,244,False
249,1778041680,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000086,0.0007,7309.50,7308.75,7309.25,120,False
250,1778041740,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000086,0.0009,7309.50,7309.00,7309.00,101,False
251,1778041800,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000088,0.0012,7309.50,7309.00,7309.50,80,False
252,1778041860,ESM6.CME@RITHMIC,TREND_UP,UPTREND,0.000090,0.0016,7309.75,7309.25,7309.75,70,False
253,1778041920,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000095,0.0013,7310.00,7309.25,7309.25,87,False
254,1778041980,ESM6.CME@RITHMIC,BALANCE,UPTREND,0.000098,0.0012,7310.00,7309.25,7309.50,60,False
255,1778042040,ESM6.CME@RITHMIC,TREND_DOWN,UPTREND,0.000108,0.0010,7309.50,7308.00,7308.25,93,False
256,1778042100,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000112,0.0006,7309.00,7307.75,7308.00,103,True
257,1778042160,ESM6.CME@RITHMIC,TREND_DOWN,RANGE,0.000125,0.0002,7308.50,7307.00,7308.25,224,True
258,1778042220,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000129,0.0001,7308.50,7307.75,7308.50,143,False
259,1778042280,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000142,0.0005,7308.75,7307.00,7308.00,177,False
260,1778042340,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000139,0.0006,7308.50,7307.75,7308.00,68,False
261,1778042400,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000139,0.0006,7308.25,7307.75,7308.00,55,False
262,1778042520,ESM6.CME@RITHMIC,TREND_DOWN,DOWNTREND,0.000132,0.0007,7307.75,7306.50,7307.50,81,False
263,1778042580,ESM6.CME@RITHMIC,BALANCE,DOWNTREND,0.000130,0.0009,7307.75,7307.00,7307.50,66,False
