alert_id,symbol,direction,entry,exit,outcome,mfe,mae,r,regime,risk_score,phase2_action
REPLAY_002640,ESM6.CME@RITHMIC,LONG,7365.75,7365.75,NO_EXIT,1.75,-1.25,0.0,BALANCE,0.731060289948082,HOLD
REPLAY_002641,NQM6.CME@RITHMIC,LONG,28525.5,28531.5,TARGET1,6.0,-2.25,1.5,BALANCE,0.48641109556282,HOLD
REPLAY_002642,NQM6.CME@RITHMIC,LONG,28526.75,28532.75,TARGET1,6.0,-3.5,1.5,BALANCE,0.8406943094595034,HOLD
REPLAY_002643,NQM6.CME@RITHMIC,SHORT,28526.5,28530.5,STOP,-4.0,0.0,-1.0,BALANCE,0.7075002737869219,HOLD
REPLAY_002644,ESM6.CME@RITHMIC,SHORT,7365.75,7365.75,NO_EXIT,-2.25,1.25,0.0,BALANCE,0.46522910780393256,HOLD
REPLAY_002645,ESM6.CME@RITHMIC,LONG,7364.5,7364.5,NO_EXIT,3.5,0.0,0.0,BALANCE,0.33023196116982495,HOLD
REPLAY_002646,ESM6.CME@RITHMIC,LONG,7365.0,7365.0,NO_EXIT,3.0,0.0,0.0,BALANCE,0.45775635733716075,HOLD
REPLAY_002647,ESM6.CME@RITHMIC,SHORT,7365.5,7365.5,NO_EXIT,-2.75,0.25,0.0,BALANCE,0.5183311558053202,HOLD
REPLAY_002648,ESM6.CME@RITHMIC,SHORT,7365.75,7365.75,NO_EXIT,-2.5,0.5,0.0,BALANCE,0.4726535173253905,HOLD
REPLAY_002649,NQM6.CME@RITHMIC,LONG,28527.25,28533.25,TARGET1,6.0,-0.75,1.5,BALANCE,0.4153144740956539,HOLD
REPLAY_002650,ESM6.CME@RITHMIC,SHORT,7366.25,7366.25,NO_EXIT,-2.0,0.25,0.0,BALANCE,0.6969523450853496,HOLD
REPLAY_002651,ESM6.CME@RITHMIC,SHORT,7366.25,7366.25,NO_EXIT,-2.0,0.0,0.0,BALANCE,0.3517805000486341,HOLD
REPLAY_002652,ESM6.CME@RITHMIC,LONG,7367.0,7367.0,NO_EXIT,1.25,-0.25,0.0,BALANCE,0.5226248099540225,HOLD
REPLAY_002653,ESM6.CME@RITHMIC,LONG,7366.75,7366.75,NO_EXIT,1.75,0.0,0.0,BALANCE,0.3849601920857098,HOLD
REPLAY_002654,ESM6.CME@RITHMIC,LONG,7367.25,7367.25,NO_EXIT,1.25,-0.5,0.0,BALANCE,0.30080243463317424,HOLD
REPLAY_002655,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.0,0.75,0.0,BALANCE,0.506906461885299,HOLD
REPLAY_002656,NQM6.CME@RITHMIC,LONG,28536.25,28532.25,STOP,2.0,-4.0,-1.0,BALANCE,0.7429187786598823,HOLD
REPLAY_002657,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-0.5,1.25,0.0,BALANCE,0.6967750829310043,HOLD
REPLAY_002658,NQM6.CME@RITHMIC,LONG,28530.25,28536.25,TARGET1,6.25,-2.0,1.5,BALANCE,0.4356751966220936,HOLD
REPLAY_002659,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.0,-0.75,0.0,BALANCE,0.347772003774059,HOLD
REPLAY_002660,ESM6.CME@RITHMIC,LONG,7367.75,7367.75,NO_EXIT,0.75,-1.75,0.0,BALANCE,0.3278757953261659,HOLD
REPLAY_002661,ESM6.CME@RITHMIC,LONG,7367.75,7367.75,NO_EXIT,0.75,-1.75,0.0,BALANCE,0.6502834400584651,HOLD
REPLAY_002662,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.0,1.5,0.0,BALANCE,0.6749158285582172,HOLD
REPLAY_002663,NQM6.CME@RITHMIC,LONG,28531.25,28537.25,TARGET1,6.0,-2.0,1.5,BALANCE,0.664908710980777,HOLD
REPLAY_002664,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.0,-1.5,0.0,BALANCE,0.3063713137583851,HOLD
REPLAY_002665,NQM6.CME@RITHMIC,LONG,28534.75,28530.75,STOP,0.25,-4.5,-1.0,BALANCE,0.7410797120490555,HOLD
REPLAY_002666,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.0,-1.5,0.0,BALANCE,0.8232253560414946,HOLD
REPLAY_002667,ESM6.CME@RITHMIC,SHORT,7368.25,7368.25,NO_EXIT,-0.25,2.25,0.0,BALANCE,0.7005323166352695,HOLD
REPLAY_002668,NQM6.CME@RITHMIC,LONG,28536.5,28532.5,STOP,0.25,-4.0,-1.0,BALANCE,0.5327442944946801,HOLD
REPLAY_002669,ESM6.CME@RITHMIC,LONG,7367.75,7367.75,NO_EXIT,0.5,-1.75,0.0,BALANCE,0.5252769493489022,HOLD
REPLAY_002670,ESM6.CME@RITHMIC,LONG,7367.25,7367.25,NO_EXIT,1.0,-1.25,0.0,BALANCE,0.760858932093336,HOLD
REPLAY_002671,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-0.75,1.5,0.0,BALANCE,0.8118416403174792,HOLD
REPLAY_002672,ESM6.CME@RITHMIC,LONG,7367.5,7367.5,NO_EXIT,1.0,-1.5,0.0,BALANCE,0.8419710797527523,HOLD
REPLAY_002673,NQM6.CME@RITHMIC,SHORT,28540.25,28534.25,TARGET1,-0.75,6.25,1.5,BALANCE,0.562972503702334,HOLD
REPLAY_002674,ESM6.CME@RITHMIC,LONG,7367.75,7367.75,NO_EXIT,1.25,-1.75,0.0,BALANCE,0.343760729794445,HOLD
REPLAY_002675,ESM6.CME@RITHMIC,LONG,7366.5,7366.5,NO_EXIT,2.5,-0.5,0.0,BALANCE,0.47493592498041076,HOLD
REPLAY_002676,ESM6.CME@RITHMIC,LONG,7366.75,7366.75,NO_EXIT,2.25,-0.5,0.0,BALANCE,0.27663747834922675,HOLD
REPLAY_002677,ESM6.CME@RITHMIC,LONG,7367.25,7367.25,NO_EXIT,1.75,-0.75,0.0,BALANCE,0.6785470173557873,HOLD
REPLAY_002678,NQM6.CME@RITHMIC,LONG,28530.0,28536.0,TARGET1,6.0,-1.75,1.5,BALANCE,0.45656780172368433,HOLD
REPLAY_002679,NQM6.CME@RITHMIC,SHORT,28534.25,28538.25,STOP,-4.0,4.75,-1.0,BALANCE,0.28249678581519067,HOLD
REPLAY_002680,ESM6.CME@RITHMIC,SHORT,7366.75,7366.75,NO_EXIT,-2.25,0.25,0.0,BALANCE,0.25634607905489937,HOLD
REPLAY_002681,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-1.75,1.0,0.0,BALANCE,0.7456907361564605,HOLD
REPLAY_002682,ESM6.CME@RITHMIC,LONG,7367.0,7367.0,NO_EXIT,2.75,-0.5,0.0,BALANCE,0.7733973636036574,HOLD
REPLAY_002683,NQM6.CME@RITHMIC,LONG,28536.25,28542.25,TARGET1,6.0,-1.5,1.5,BALANCE,0.6758400122715217,HOLD
REPLAY_002684,ESM6.CME@RITHMIC,SHORT,7367.25,7367.25,NO_EXIT,-2.75,0.25,0.0,BALANCE,0.41439965749325763,HOLD
REPLAY_002685,ESM6.CME@RITHMIC,LONG,7367.25,7367.25,NO_EXIT,2.75,0.0,0.0,BALANCE,0.6743196758118719,HOLD
REPLAY_002686,ESM6.CME@RITHMIC,LONG,7367.75,7367.75,NO_EXIT,2.25,-0.5,0.0,BALANCE,0.615720173205911,HOLD
REPLAY_002687,NQM6.CME@RITHMIC,SHORT,28546.0,28540.0,TARGET1,-0.5,6.0,1.5,BALANCE,0.5894025317501009,HOLD
REPLAY_002688,ESM6.CME@RITHMIC,SHORT,7367.5,7367.5,NO_EXIT,-2.5,0.0,0.0,BALANCE,0.7478434101444493,HOLD
REPLAY_002689,ESM6.CME@RITHMIC,SHORT,7368.0,7368.0,NO_EXIT,-2.0,0.5,0.0,BALANCE,0.6069581163971891,HOLD
REPLAY_002690,ESM6.CME@RITHMIC,SHORT,7368.5,7368.5,NO_EXIT,-2.0,1.0,0.0,BALANCE,0.7946963838112618,HOLD
REPLAY_002691,ESM6.CME@RITHMIC,LONG,7368.0,7368.0,NO_EXIT,2.5,-0.5,0.0,BALANCE,0.33836086270109816,HOLD
REPLAY_002692,ESM6.CME@RITHMIC,SHORT,7367.75,7367.75,NO_EXIT,-2.75,0.25,0.0,BALANCE,0.6655398723220949,HOLD
REPLAY_002693,NQM6.CME@RITHMIC,LONG,28544.5,28540.5,STOP,0.75,-4.0,-1.0,BALANCE,0.6002762193360753,HOLD
REPLAY_002694,NQM6.CME@RITHMIC,SHORT,28543.5,28537.5,TARGET1,-0.75,6.0,1.5,BALANCE,0.43989414919975056,HOLD
REPLAY_002695,ESM6.CME@RITHMIC,LONG,7368.5,7368.5,NO_EXIT,2.75,-0.75,0.0,BALANCE,0.6705837557433035,HOLD
REPLAY_002696,ESM6.CME@RITHMIC,SHORT,7368.25,7368.25,NO_EXIT,-3.75,0.5,0.0,BALANCE,0.5341698323901732,HOLD
REPLAY_002697,ESM6.CME@RITHMIC,SHORT,7369.25,7369.25,NO_EXIT,-2.75,0.5,0.0,BALANCE,0.6712325446495168,HOLD
REPLAY_002698,ESM6.CME@RITHMIC,LONG,7369.5,7369.5,NO_EXIT,2.5,-0.75,0.0,BALANCE,0.6069919355406073,HOLD
REPLAY_002699,ESM6.CME@RITHMIC,SHORT,7369.5,7369.5,NO_EXIT,-2.5,0.75,0.0,BALANCE,0.494256722402093,HOLD
REPLAY_002700,ESM6.CME@RITHMIC,LONG,7369.5,7369.5,NO_EXIT,2.5,-0.75,0.0,BALANCE,0.41761034802643043,HOLD
REPLAY_002701,NQM6.CME@RITHMIC,LONG,28539.75,28545.75,TARGET1,6.0,-1.0,1.5,BALANCE,0.44300481757098037,HOLD
REPLAY_002702,ESM6.CME@RITHMIC,LONG,7369.25,7369.25,NO_EXIT,2.75,-0.25,0.0,BALANCE,0.6675367578606759,HOLD
REPLAY_002703,ESM6.CME@RITHMIC,LONG,7369.5,7369.5,NO_EXIT,2.5,-0.5,0.0,BALANCE,0.7817797477330338,HOLD
REPLAY_002704,ESM6.CME@RITHMIC,SHORT,7370.0,7370.0,NO_EXIT,-2.0,1.25,0.0,BALANCE,0.6450379405711374,HOLD
REPLAY_002705,ESM6.CME@RITHMIC,LONG,7370.0,7370.0,NO_EXIT,2.0,-1.25,0.0,BALANCE,0.5478536187746126,HOLD
REPLAY_002706,ESM6.CME@RITHMIC,LONG,7369.75,7369.75,NO_EXIT,2.25,-1.0,0.0,BALANCE,0.5476499103154429,HOLD
REPLAY_002707,ESM6.CME@RITHMIC,SHORT,7371.0,7371.0,NO_EXIT,-1.0,2.25,0.0,BALANCE,0.6603127322276012,HOLD
REPLAY_002708,ESM6.CME@RITHMIC,LONG,7371.0,7371.0,NO_EXIT,1.0,-2.25,0.0,BALANCE,0.5538555403624214,HOLD
REPLAY_002709,ESM6.CME@RITHMIC,SHORT,7370.75,7370.75,NO_EXIT,-1.25,2.0,0.0,BALANCE,0.7196068281003996,HOLD
REPLAY_002710,ESM6.CME@RITHMIC,SHORT,7371.25,7371.25,NO_EXIT,-0.75,2.5,0.0,BALANCE,0.755913788556005,HOLD
REPLAY_002711,NQM6.CME@RITHMIC,LONG,28547.0,28543.0,STOP,1.25,-4.0,-1.0,BALANCE,0.655392943552052,HOLD
REPLAY_002712,ESM6.CME@RITHMIC,SHORT,7370.75,7370.75,NO_EXIT,0.0,2.0,0.0,BALANCE,0.2802534477525587,HOLD
REPLAY_002713,ESM6.CME@RITHMIC,LONG,7369.75,7369.75,NO_EXIT,1.0,-1.0,0.0,BALANCE,0.4683951072869231,HOLD
REPLAY_002714,ESM6.CME@RITHMIC,SHORT,7369.25,7369.25,NO_EXIT,-1.5,0.5,0.0,BALANCE,0.27406992354491044,HOLD
REPLAY_002715,ESM6.CME@RITHMIC,LONG,7369.75,7369.75,NO_EXIT,1.0,-1.0,0.0,BALANCE,0.45090290651919746,HOLD
REPLAY_002716,ESM6.CME@RITHMIC,SHORT,7369.5,7369.5,NO_EXIT,-1.25,0.75,0.0,BALANCE,0.40894050163631607,HOLD
REPLAY_002717,ESM6.CME@RITHMIC,SHORT,7369.5,7369.5,NO_EXIT,-1.25,0.75,0.0,BALANCE,0.3455356769651735,HOLD
REPLAY_002718,ESM6.CME@RITHMIC,LONG,7369.0,7369.0,NO_EXIT,1.75,0.0,0.0,BALANCE,0.516262345406018,HOLD
REPLAY_002719,NQM6.CME@RITHMIC,LONG,28538.5,28534.5,STOP,0.5,-4.0,-1.0,BALANCE,0.5886805179719375,HOLD
REPLAY_002720,ESM6.CME@RITHMIC,SHORT,7369.5,7369.5,NO_EXIT,-1.25,0.5,0.0,BALANCE,0.3588369300128269,HOLD
REPLAY_002721,ESM6.CME@RITHMIC,SHORT,7370.25,7370.25,NO_EXIT,-0.5,1.25,0.0,BALANCE,0.4873580938274088,HOLD
REPLAY_002722,ESM6.CME@RITHMIC,SHORT,7370.25,7370.25,NO_EXIT,-0.5,1.25,0.0,BALANCE,0.8383877138758175,HOLD
REPLAY_002723,ESM6.CME@RITHMIC,LONG,7369.75,7369.75,NO_EXIT,0.75,-0.75,0.0,BALANCE,0.5414165310308371,HOLD
REPLAY_002724,ESM6.CME@RITHMIC,LONG,7369.75,7369.75,NO_EXIT,1.0,-0.75,0.0,BALANCE,0.6592184479232083,HOLD
REPLAY_002725,ESM6.CME@RITHMIC,SHORT,7370.25,7370.25,NO_EXIT,-0.75,1.25,0.0,BALANCE,0.7296264233294066,HOLD
REPLAY_002726,ESM6.CME@RITHMIC,LONG,7369.5,7369.5,NO_EXIT,2.0,-0.5,0.0,BALANCE,0.6873203370775367,HOLD
REPLAY_002727,ESM6.CME@RITHMIC,LONG,7369.5,7369.5,NO_EXIT,2.0,-0.5,0.0,BALANCE,0.44551438217205636,HOLD
REPLAY_002728,ESM6.CME@RITHMIC,LONG,7370.0,7370.0,NO_EXIT,1.5,-1.0,0.0,BALANCE,0.31558407410084,HOLD
REPLAY_002729,NQM6.CME@RITHMIC,SHORT,28534.75,28528.75,TARGET1,-3.25,6.0,1.5,BALANCE,0.3886855838520802,HOLD
REPLAY_002730,NQM6.CME@RITHMIC,LONG,28532.0,28528.0,STOP,2.25,-4.0,-1.0,BALANCE,0.26157008889578437,HOLD
REPLAY_002731,ESM6.CME@RITHMIC,LONG,7370.0,7370.0,NO_EXIT,2.25,-1.0,0.0,BALANCE,0.5312394212798683,HOLD
REPLAY_002732,NQM6.CME@RITHMIC,SHORT,28528.5,28532.5,STOP,-4.5,4.25,-1.0,BALANCE,0.6677083721791803,HOLD
REPLAY_002733,NQM6.CME@RITHMIC,SHORT,28525.25,28529.25,STOP,-4.25,0.25,-1.0,BALANCE,0.3280512456430314,HOLD
REPLAY_002734,NQM6.CME@RITHMIC,SHORT,28532.25,28526.25,TARGET1,-2.25,6.25,1.5,BALANCE,0.6188946378217461,HOLD
REPLAY_002735,ESM6.CME@RITHMIC,LONG,7370.0,7370.0,NO_EXIT,2.25,-1.0,0.0,BALANCE,0.4155444471864373,HOLD
REPLAY_002736,NQM6.CME@RITHMIC,SHORT,28530.75,28534.75,STOP,-4.0,4.75,-1.0,BALANCE,0.2858791647593963,HOLD
REPLAY_002737,ESM6.CME@RITHMIC,LONG,7369.25,7369.25,NO_EXIT,3.25,0.0,0.0,BALANCE,0.8272168779156519,HOLD
REPLAY_002738,ESM6.CME@RITHMIC,LONG,7370.0,7370.0,NO_EXIT,2.5,-0.25,0.0,BALANCE,0.33822787162498164,HOLD
REPLAY_002739,ESM6.CME@RITHMIC,LONG,7369.75,7369.75,NO_EXIT,2.75,0.0,0.0,BALANCE,0.7252107704030519,HOLD
REPLAY_002740,ESM6.CME@RITHMIC,LONG,7370.75,7370.75,NO_EXIT,2.0,-0.25,0.0,BALANCE,0.608729520563819,HOLD
REPLAY_002741,ESM6.CME@RITHMIC,SHORT,7371.0,7371.0,NO_EXIT,-2.0,0.25,0.0,BALANCE,0.7011731754307536,HOLD
REPLAY_002742,NQM6.CME@RITHMIC,SHORT,28537.75,28541.75,STOP,-4.0,2.25,-1.0,BALANCE,0.7100488108712861,HOLD
REPLAY_002743,NQM6.CME@RITHMIC,LONG,28536.75,28542.75,TARGET1,6.0,-1.25,1.5,BALANCE,0.4504432877421907,HOLD
REPLAY_002744,NQM6.CME@RITHMIC,SHORT,28539.75,28543.75,STOP,-4.0,4.25,-1.0,BALANCE,0.3210047396718491,HOLD
REPLAY_002745,NQM6.CME@RITHMIC,LONG,28536.75,28542.75,TARGET1,6.0,-1.25,1.5,BALANCE,0.4057190510532184,HOLD
REPLAY_002746,ESM6.CME@RITHMIC,SHORT,7371.75,7371.75,NO_EXIT,-2.5,0.75,0.0,BALANCE,0.3515452325495897,HOLD
REPLAY_002747,NQM6.CME@RITHMIC,SHORT,28538.5,28542.5,STOP,-4.0,1.0,-1.0,BALANCE,0.7129216669987118,HOLD
REPLAY_002748,NQM6.CME@RITHMIC,LONG,28543.25,28539.25,STOP,2.0,-4.0,-1.0,BALANCE,0.4732612750265548,HOLD
REPLAY_002749,NQM6.CME@RITHMIC,LONG,28539.25,28535.25,STOP,0.75,-4.0,-1.0,BALANCE,0.3161154736728392,HOLD
REPLAY_002750,NQM6.CME@RITHMIC,LONG,28535.75,28541.75,TARGET1,6.0,-1.75,1.5,BALANCE,0.6216066128857133,HOLD
REPLAY_002751,NQM6.CME@RITHMIC,SHORT,28537.0,28541.0,STOP,-4.0,1.0,-1.0,BALANCE,0.7092711320264566,HOLD
REPLAY_002752,NQM6.CME@RITHMIC,SHORT,28541.25,28545.25,STOP,-4.0,5.75,-1.0,BALANCE,0.7134345906107747,HOLD
REPLAY_002753,NQM6.CME@RITHMIC,SHORT,28537.0,28541.0,STOP,-4.25,1.0,-1.0,BALANCE,0.27858542540605535,HOLD
REPLAY_002754,ESM6.CME@RITHMIC,LONG,7372.25,7372.25,NO_EXIT,2.5,-0.25,0.0,BALANCE,0.3849819213459882,HOLD
REPLAY_002755,NQM6.CME@RITHMIC,LONG,28539.5,28545.5,TARGET1,6.0,-1.25,1.5,BALANCE,0.5906324623539626,HOLD
REPLAY_002756,NQM6.CME@RITHMIC,LONG,28539.75,28545.75,TARGET1,6.0,-1.25,1.5,BALANCE,0.3487538339739445,HOLD
REPLAY_002757,ESM6.CME@RITHMIC,SHORT,7373.0,7373.0,NO_EXIT,-1.75,1.25,0.0,BALANCE,0.5026844224399218,HOLD
REPLAY_002758,ESM6.CME@RITHMIC,SHORT,7373.25,7373.25,NO_EXIT,-1.5,1.75,0.0,BALANCE,0.2502775766326514,HOLD
REPLAY_002759,ESM6.CME@RITHMIC,SHORT,7373.75,7373.75,NO_EXIT,-1.0,2.25,0.0,BALANCE,0.7160970790558784,HOLD
REPLAY_002760,NQM6.CME@RITHMIC,SHORT,28548.0,28552.0,STOP,-4.0,0.75,-1.0,BALANCE,0.45417100662538934,HOLD
REPLAY_002761,NQM6.CME@RITHMIC,LONG,28547.0,28543.0,STOP,3.0,-4.0,-1.0,BALANCE,0.5215456911921725,HOLD
REPLAY_002762,NQM6.CME@RITHMIC,SHORT,28548.5,28542.5,TARGET1,0.0,6.0,1.5,BALANCE,0.7196355126797046,HOLD
REPLAY_002763,NQM6.CME@RITHMIC,LONG,28545.25,28551.25,TARGET1,6.0,-2.75,1.5,BALANCE,0.32665670390150886,HOLD
REPLAY_002764,ESM6.CME@RITHMIC,SHORT,7373.5,7373.5,NO_EXIT,-0.75,3.0,0.0,BALANCE,0.7150973699305373,HOLD
REPLAY_002765,NQM6.CME@RITHMIC,SHORT,28551.5,28545.5,TARGET1,0.0,6.0,1.5,BALANCE,0.819418571289399,HOLD
REPLAY_002766,NQM6.CME@RITHMIC,SHORT,28548.25,28542.25,TARGET1,-3.25,6.0,1.5,BALANCE,0.521647436935029,HOLD
REPLAY_002767,ESM6.CME@RITHMIC,SHORT,7373.5,7373.5,NO_EXIT,-0.25,3.0,0.0,BALANCE,0.25143330935939845,HOLD
REPLAY_002768,NQM6.CME@RITHMIC,SHORT,28549.5,28543.5,TARGET1,0.0,6.25,1.5,BALANCE,0.7142341420737925,HOLD
REPLAY_002769,NQM6.CME@RITHMIC,LONG,28544.5,28540.5,STOP,1.0,-4.0,-1.0,BALANCE,0.7857802369009628,HOLD
REPLAY_002770,ESM6.CME@RITHMIC,SHORT,7372.75,7372.75,NO_EXIT,-0.25,2.25,0.0,BALANCE,0.7435271617718342,HOLD
REPLAY_002771,ESM6.CME@RITHMIC,LONG,7371.75,7371.75,NO_EXIT,0.5,-1.25,0.0,BALANCE,0.7878554920165335,HOLD
REPLAY_002772,NQM6.CME@RITHMIC,SHORT,28539.75,28533.75,TARGET1,-3.0,6.25,1.5,BALANCE,0.6322561491035754,HOLD
REPLAY_002773,ESM6.CME@RITHMIC,LONG,7372.0,7372.0,NO_EXIT,0.75,-1.5,0.0,BALANCE,0.5898333912174131,HOLD
REPLAY_002774,NQM6.CME@RITHMIC,SHORT,28540.0,28534.0,TARGET1,-2.75,6.0,1.5,BALANCE,0.7039990899702058,HOLD
REPLAY_002775,ESM6.CME@RITHMIC,SHORT,7372.25,7372.25,NO_EXIT,-0.5,1.75,0.0,BALANCE,0.6144179442302655,HOLD
REPLAY_002776,ESM6.CME@RITHMIC,SHORT,7371.75,7371.75,NO_EXIT,-1.0,1.25,0.0,BALANCE,0.2532544473091385,HOLD
REPLAY_002777,ESM6.CME@RITHMIC,LONG,7370.5,7370.5,NO_EXIT,2.5,0.0,0.0,BALANCE,0.34055358608325437,HOLD
REPLAY_002778,NQM6.CME@RITHMIC,SHORT,28539.0,28533.0,TARGET1,-2.0,6.25,1.5,BALANCE,0.5417165622618636,HOLD
REPLAY_002779,ESM6.CME@RITHMIC,SHORT,7371.75,7371.75,NO_EXIT,-1.75,1.0,0.0,BALANCE,0.366602055391771,HOLD
REPLAY_002780,NQM6.CME@RITHMIC,LONG,28536.75,28532.75,STOP,0.5,-4.0,-1.0,BALANCE,0.379896023989786,HOLD
REPLAY_002781,ESM6.CME@RITHMIC,LONG,7371.0,7371.0,NO_EXIT,3.0,-0.25,0.0,BALANCE,0.5245237227867598,HOLD
REPLAY_002782,ESM6.CME@RITHMIC,SHORT,7371.5,7371.5,NO_EXIT,-2.5,0.0,0.0,BALANCE,0.5814679210089353,HOLD
REPLAY_002783,NQM6.CME@RITHMIC,LONG,28539.0,28545.0,TARGET1,6.0,-0.5,1.5,BALANCE,0.31026318801255637,HOLD
REPLAY_002784,NQM6.CME@RITHMIC,SHORT,28538.5,28542.5,STOP,-4.0,0.0,-1.0,BALANCE,0.3863957320069906,HOLD
REPLAY_002785,ESM6.CME@RITHMIC,SHORT,7372.25,7372.25,NO_EXIT,-2.25,0.75,0.0,BALANCE,0.4073053104021647,HOLD
REPLAY_002786,ESM6.CME@RITHMIC,LONG,7371.75,7371.75,NO_EXIT,3.25,-0.25,0.0,BALANCE,0.6956005873988343,HOLD
REPLAY_002787,NQM6.CME@RITHMIC,SHORT,28540.25,28544.25,STOP,-4.0,0.25,-1.0,BALANCE,0.30382850355620433,HOLD
REPLAY_002788,ESM6.CME@RITHMIC,LONG,7372.0,7372.0,NO_EXIT,3.0,0.0,0.0,BALANCE,0.28688039752558553,HOLD
REPLAY_002789,ESM6.CME@RITHMIC,LONG,7372.25,7372.25,NO_EXIT,2.75,0.0,0.0,BALANCE,0.8123993352981788,HOLD
REPLAY_002790,NQM6.CME@RITHMIC,SHORT,28544.25,28548.25,STOP,-4.0,0.25,-1.0,BALANCE,0.8436965886305826,HOLD
REPLAY_002791,ESM6.CME@RITHMIC,LONG,7372.75,7372.75,NO_EXIT,2.25,-0.25,0.0,BALANCE,0.8452077153286524,HOLD
REPLAY_002792,ESM6.CME@RITHMIC,SHORT,7373.0,7373.0,NO_EXIT,-2.0,0.5,0.0,BALANCE,0.707666930376337,HOLD
REPLAY_002793,ESM6.CME@RITHMIC,SHORT,7373.25,7373.25,NO_EXIT,-1.75,0.75,0.0,BALANCE,0.3673749890929922,HOLD
REPLAY_002794,ESM6.CME@RITHMIC,SHORT,7373.25,7373.25,NO_EXIT,-1.75,0.75,0.0,BALANCE,0.6348135482733384,HOLD
REPLAY_002795,ESM6.CME@RITHMIC,SHORT,7373.75,7373.75,NO_EXIT,-1.25,1.5,0.0,BALANCE,0.5533647245865716,HOLD
REPLAY_002796,ESM6.CME@RITHMIC,SHORT,7374.0,7374.0,NO_EXIT,-1.0,1.75,0.0,BALANCE,0.2999853332185654,HOLD
REPLAY_002797,NQM6.CME@RITHMIC,LONG,28546.25,28552.25,TARGET1,6.5,-2.75,1.5,BALANCE,0.8062969758213404,HOLD
REPLAY_002798,ESM6.CME@RITHMIC,LONG,7373.75,7373.75,NO_EXIT,1.25,-1.5,0.0,BALANCE,0.40060268392370896,HOLD
REPLAY_002799,ESM6.CME@RITHMIC,LONG,7374.0,7374.0,NO_EXIT,1.0,-1.75,0.0,BALANCE,0.5817694654072342,HOLD
REPLAY_002800,ESM6.CME@RITHMIC,SHORT,7374.5,7374.5,NO_EXIT,-0.5,2.25,0.0,BALANCE,0.5679090062199906,HOLD
REPLAY_002801,ESM6.CME@RITHMIC,LONG,7374.0,7374.0,NO_EXIT,0.5,-1.75,0.0,BALANCE,0.6217944695544291,HOLD
REPLAY_002802,NQM6.CME@RITHMIC,SHORT,28549.5,28553.5,STOP,-4.0,2.25,-1.0,BALANCE,0.645943950166365,HOLD
REPLAY_002803,ESM6.CME@RITHMIC,LONG,7374.0,7374.0,NO_EXIT,0.5,-2.5,0.0,BALANCE,0.8070831691453852,HOLD
REPLAY_002804,ESM6.CME@RITHMIC,SHORT,7374.0,7374.0,NO_EXIT,0.0,3.0,0.0,BALANCE,0.616757326401297,HOLD
REPLAY_002805,ESM6.CME@RITHMIC,LONG,7373.25,7373.25,NO_EXIT,0.5,-2.75,0.0,BALANCE,0.8487252546457564,HOLD
REPLAY_002806,NQM6.CME@RITHMIC,SHORT,28553.75,28557.75,STOP,-4.0,5.75,-1.0,BALANCE,0.8355432704747947,HOLD
REPLAY_002807,ESM6.CME@RITHMIC,SHORT,7372.5,7372.5,NO_EXIT,-1.0,3.0,0.0,BALANCE,0.25844477779469166,HOLD
REPLAY_002808,ESM6.CME@RITHMIC,SHORT,7373.0,7373.0,NO_EXIT,-0.5,3.5,0.0,BALANCE,0.4040371733882376,HOLD
REPLAY_002809,NQM6.CME@RITHMIC,LONG,28548.0,28554.0,TARGET1,6.0,0.0,1.5,BALANCE,0.38721163154395855,HOLD
REPLAY_002810,NQM6.CME@RITHMIC,LONG,28550.0,28556.0,TARGET1,6.0,-1.0,1.5,BALANCE,0.43132995114448086,HOLD
REPLAY_002811,ESM6.CME@RITHMIC,SHORT,7373.25,7373.25,NO_EXIT,-0.25,4.75,0.0,BALANCE,0.3377898746861264,HOLD
REPLAY_002812,ESM6.CME@RITHMIC,LONG,7373.25,7369.25,STOP,0.25,-4.0,-1.0,BALANCE,0.3186772683299815,HOLD
REPLAY_002813,NQM6.CME@RITHMIC,LONG,28556.25,28552.25,STOP,2.0,-4.0,-1.0,BALANCE,0.466198976095672,HOLD
REPLAY_002814,ESM6.CME@RITHMIC,SHORT,7372.75,7372.75,NO_EXIT,-0.5,4.25,0.0,BALANCE,0.6097239078192223,HOLD
REPLAY_002815,NQM6.CME@RITHMIC,SHORT,28552.25,28546.25,TARGET1,-3.25,6.0,1.5,BALANCE,0.796807436918158,HOLD
REPLAY_002816,NQM6.CME@RITHMIC,SHORT,28553.0,28547.0,TARGET1,-2.5,6.0,1.5,BALANCE,0.45052125993673275,HOLD
REPLAY_002817,ESM6.CME@RITHMIC,LONG,7372.75,7368.75,STOP,0.0,-4.0,-1.0,BALANCE,0.46412513475854217,HOLD
